centract2020,comp2010,comp2011,comp2012,comp2013,comp2014,comp2015,comp2016,comp2017,comp2018,comp2019,comp2020,comp2021,comp2022
36005041300,-5,0,77,1,27,-2,1,8,-13,-26,231,73,211
36005041100,0,0,-1,-6,55,56,-2,-3,-6,0,54,82,-5
36005040900,0,0,0,0,0,0,0,0,0,0,0,0,0
36005040800,-1,0,6,65,0,-2,-1,2,0,0,1,0,0
36005040702,160,0,16,-5,-5,0,1,0,197,0,0,114,-6
36005040701,0,0,0,0,0,0,0,-3,-2,-2,0,162,-1
36005040600,1,2,6,0,3,12,-1,0,8,3,-2,1,1
36005040502,50,53,-4,0,0,0,42,0,100,0,-1,17,-2
36005040501,0,1,0,1,0,0,0,0,0,0,0,0,0
36005040400,14,8,0,2,1,0,0,0,0,-1,0,6,0
36005040304,0,0,0,0,0,0,-1,0,0,136,0,0,2
36005040303,6,0,0,15,-2,31,0,75,0,-4,0,-6,-4
36005040302,0,0,0,0,0,0,0,0,0,0,0,0,-4
36005040100,0,0,44,31,0,0,39,0,94,0,189,0,0
36005039902,0,0,0,0,16,0,0,68,0,0,0,-1,1
36005039901,0,0,0,0,0,-2,-2,0,-2,0,0,0,0
36005039800,12,6,0,0,6,0,0,2,0,0,0,4,0
36005039700,95,0,0,0,54,0,0,0,-2,10,0,0,0
36005039600,29,10,28,11,-3,0,4,15,7,14,-1,15,0
36005039500,50,68,2,-5,2,0,0,0,0,238,0,5,0
36005039400,-6,0,-1,20,0,-1,0,8,0,-1,-8,7,52
36005039300,0,0,0,-2,-3,16,41,0,0,0,3,-2,4
36005039200,0,0,0,0,-3,0,-1,-1,1,0,0,0,-1
36005039100,15,6,22,12,-2,0,-4,21,45,-2,50,16,-1
36005039000,13,3,2,2,35,-1,1,13,13,-6,4,7,-1
36005038900,0,0,0,-2,-5,2,-3,48,0,0,-1,-3,-1
36005038800,1,1,8,2,0,0,0,1,0,5,0,0,0
36005038700,0,0,0,0,0,40,0,-2,-5,4,0,10,14
36005038600,4,2,-2,1,0,2,14,9,28,6,10,-1,-1
36005038500,0,80,0,0,17,0,7,8,-2,180,0,19,102
36005038304,0,0,0,0,0,0,0,0,90,3,71,0,0
36005038303,0,0,0,0,0,0,0,0,0,0,0,-6,10
36005038301,0,0,0,0,0,20,0,0,0,0,17,0,0
36005038200,4,0,0,7,0,1,4,0,0,5,1,1,0
36005038100,0,76,0,0,-2,93,0,31,-1,-3,92,-8,203
36005038000,9,66,7,41,36,-2,0,2,5,1,69,30,169
36005037900,0,0,0,0,0,-14,-14,250,171,235,0,0,68
36005037800,0,18,3,6,10,0,187,0,0,0,0,0,0
36005037600,6,0,0,0,0,0,0,0,0,0,2,0,0
36005037504,0,18,3,0,0,0,0,-9,133,-6,0,76,25
36005037400,4,125,7,20,0,2,0,-2,0,15,64,0,-1
36005037300,58,124,37,-2,0,109,0,2,27,22,-1,185,26
36005037200,8,0,0,-1,0,0,7,2,2,0,2,0,0
36005037100,0,0,6,6,9,-2,62,-4,21,-6,-11,12,16
36005037000,4,0,9,0,0,0,0,15,0,0,1,0,0
36005036902,0,0,8,0,0,54,-1,6,26,0,0,-10,4
36005036901,3,3,0,0,0,0,-2,-6,-1,0,-1,66,46
36005036800,1,0,1,3,0,0,0,0,-1,0,0,-3,0
36005036700,0,34,-1,4,50,0,0,3,0,-2,82,-3,9
36005036502,3,3,69,0,3,39,27,-1,10,-4,-3,24,22
36005036501,0,-1,-1,0,18,-2,0,0,43,-1,0,30,0
36005036400,0,0,0,0,0,0,0,0,-2,2,0,0,2
36005036300,0,0,0,-1,0,0,53,-9,0,-2,1,93,203
36005036100,0,40,0,0,0,65,0,-31,0,163,78,-169,0
36005036000,0,0,-3,6,1,0,0,0,1,1,0,11,0
36005035900,0,0,0,0,0,0,-1,0,567,-2,317,0,0
36005035800,8,5,1,6,19,2,0,2,8,-1,5,0,19
36005035600,2,0,0,2,5,1,0,0,4,1,0,1,0
36005035100,0,0,5,34,0,0,44,-2,0,5,0,0,93
36005035000,0,0,-2,6,-1,2,1,0,4,0,0,3,6
36005034800,0,2,0,4,8,2,0,23,-3,12,0,0,0
36005034500,1,-1,0,2,2,0,86,0,1,0,0,0,65
36005034400,0,3,-1,2,4,0,0,0,0,-1,0,0,0
36005034300,6,0,0,0,0,0,2,3,0,0,2,0,0
36005034200,0,-1,-5,0,1,0,0,1,-1,-2,0,-2,-3
36005034000,5,0,0,0,0,-2,1,0,22,-6,17,0,0
36005033802,0,0,0,0,0,0,0,0,0,0,-2,0,16
36005033801,1,-2,0,0,0,12,-2,0,0,16,0,-2,-2
36005033700,1,1,-1,-1,1,2,0,1,0,-4,0,0,0
36005033602,3,0,0,0,0,0,0,0,0,-6,0,31,0
36005033601,0,0,0,0,0,0,0,0,0,0,0,0,0
36005033500,-1,3,1,0,0,1,-1,0,2,1,2,1,1
36005033400,0,0,0,0,0,0,0,0,0,0,0,0,0
36005033202,0,-1,0,0,-4,0,0,0,-2,-4,15,-5,69
36005033201,0,9,5,0,-1,0,0,-9,0,-1,0,32,36
36005033000,16,-1,0,16,0,-2,0,15,-2,1,0,6,15
36005032800,0,7,2,3,0,3,0,0,0,0,0,0,1
36005032600,0,1,1,1,0,0,-1,7,0,0,3,1,0
36005032400,0,0,0,0,1,3,0,0,0,0,0,0,0
36005032300,0,1,0,0,1,1,-1,0,0,0,2,0,1
36005031900,0,0,0,0,0,0,0,0,0,0,0,0,0
36005031800,0,0,0,0,0,0,0,0,1,0,0,0,0
36005031600,0,4,0,0,0,1,0,0,0,0,4,2,0
36005031400,0,0,4,0,0,0,1,0,0,0,0,0,0
36005031200,0,0,0,0,0,-2,0,-1,0,4,0,0,1
36005031000,4,3,3,0,0,0,13,0,0,1,0,3,1
36005030900,0,0,0,0,0,-129,0,1,0,0,1,0,71
36005030701,12,0,0,0,-1,-1,0,0,15,0,0,46,0
36005030202,0,0,0,0,0,0,0,0,0,0,0,0,0
36005030201,-1,1,3,0,0,0,4,0,-1,1,0,-1,0
36005030100,4,1,-3,-1,0,55,0,0,0,0,0,0,0
36005030000,0,3,3,2,0,22,1,1,-3,14,0,22,13
36005029700,0,1,2,0,1,0,0,-2,-5,4,45,0,0
36005029600,0,0,0,0,0,0,-4,129,1,0,0,0,-1
36005029500,0,1,10,38,-2,0,0,10,-2,1,2,11,0
36005029302,0,11,0,0,0,0,0,0,0,0,0,3,1
36005029301,0,0,0,-1,0,0,0,0,0,-7,0,0,55
36005028900,0,0,111,-2,0,0,0,-3,0,0,0,0,0
36005028800,0,2,0,0,0,0,-1,0,2,3,1,0,0
36005028700,0,0,0,1,0,0,-1,82,1,0,0,0,0
36005028600,0,7,0,-3,0,0,2,2,0,0,0,1,1
36005028500,0,0,46,-1,0,7,2,28,84,8,0,7,8
36005028400,0,0,0,-2,0,2,0,-1,0,0,0,0,0
36005028300,0,-1,0,0,0,-1,0,0,0,0,-2,0,0
36005028100,0,0,-2,0,0,0,0,0,0,0,0,-2,0
36005027900,4,4,-3,0,0,-1,72,11,0,120,0,-1,7
36005027700,0,0,0,0,0,0,5,0,0,0,0,0,-3
36005027600,0,0,0,0,0,0,0,0,0,0,0,0,0
36005027401,3,3,2,2,7,6,1,0,0,7,3,0,1
36005027300,0,1,85,0,0,0,-1,-3,-1,40,0,4,-3
36005026900,10,0,0,0,-4,0,0,18,149,0,-4,64,-1
36005026702,0,4,0,0,-1,0,0,0,-3,0,-3,24,10
36005026701,0,0,0,0,0,0,0,0,0,-1,0,15,0
36005026602,3,21,0,14,0,49,0,36,23,-5,0,22,-1
36005026601,1,0,0,2,13,0,1,0,0,0,-2,10,0
36005026500,59,0,0,1,-1,-3,0,15,-11,0,-2,13,-4
36005026400,2,46,0,4,0,2,0,-3,2,0,0,-1,-2
36005026300,73,0,-1,0,72,0,0,0,0,-2,0,0,0
36005026100,0,0,0,0,0,0,0,0,0,0,0,0,0
36005025700,6,0,0,6,0,0,0,4,0,0,0,0,0
36005025600,0,0,0,0,1,0,0,1,0,0,0,0,0
36005025500,0,0,-2,8,-1,-14,0,66,0,0,-3,0,51
36005025400,4,3,-3,0,0,0,0,0,1,3,0,1,4
36005025300,1,0,0,0,0,0,1,0,0,0,0,3,11
36005025200,0,1,1,1,0,0,0,0,0,0,0,0,1
36005025100,74,6,0,-5,0,0,3,0,-2,3,24,21,-5
36005025000,-1,1,0,3,1,0,-2,0,0,2,0,0,0
36005024900,0,0,0,0,0,0,0,0,0,0,0,0,0
36005024800,18,2,0,0,0,-1,0,14,0,2,0,0,0
36005024700,0,106,0,0,0,0,0,0,0,0,0,0,0
36005024600,4,1,0,0,0,0,-2,0,2,1,0,4,1
36005024502,0,0,0,0,-2,0,0,0,0,0,0,0,0
36005024501,0,2,2,0,-2,0,2,0,1,0,0,0,3
36005024400,2,0,0,0,0,0,0,0,0,0,0,0,0
36005024300,0,0,4,0,0,0,0,0,-1,18,40,-2,-4
36005024100,0,0,0,0,-2,4,3,1,90,-10,-2,32,44
36005024000,17,0,9,-2,-2,3,-12,6,1,12,-2,3,-5
36005023900,1,0,1,-4,0,0,0,50,-2,0,16,-11,47
36005023800,0,3,4,0,5,1,0,0,0,11,0,0,-3
36005023704,42,0,0,0,0,0,1,0,93,0,0,16,0
36005023703,0,1,0,0,66,0,0,-2,0,0,53,0,0
36005023702,0,0,0,0,0,0,0,0,0,0,0,0,0
36005023600,-3,0,0,0,0,0,0,12,0,0,0,0,0
36005023502,29,0,0,0,0,0,-2,-4,-9,37,85,95,234
36005023501,0,0,0,0,0,0,0,0,0,114,0,0,0
36005023302,27,0,0,0,0,-2,1,2,29,0,0,0,0
36005023301,0,0,0,0,0,27,0,0,0,0,0,-1,-3
36005023200,0,0,0,0,0,0,-2,1,0,6,6,0,0
36005023100,1,0,0,0,-9,0,0,-1,0,-2,0,0,-4
36005023000,1,0,2,0,1,-4,0,0,0,0,0,-2,0
36005022902,0,0,0,0,-6,0,0,42,-1,-3,0,-5,19
36005022901,0,0,0,0,88,0,19,10,-4,13,-3,-3,0
36005022800,1,-2,3,0,-1,0,2,-1,16,0,0,-3,14
36005022703,0,0,0,3,0,0,0,0,0,0,0,0,0
36005022702,0,0,0,0,0,0,0,0,0,0,0,0,0
36005022701,70,0,0,0,0,0,0,0,-1,0,0,19,0
36005022500,115,43,29,1,0,0,0,0,2,-1,1,3,16
36005022404,0,0,0,0,0,0,0,0,0,0,0,0,0
36005022403,0,0,0,0,0,0,0,0,2,0,0,4,0
36005022401,0,0,0,0,0,0,0,0,0,0,0,0,0
36005022300,0,0,0,0,0,0,0,0,0,0,0,0,0
36005022200,0,3,0,-1,6,0,0,0,24,-5,20,0,24
36005022102,0,0,-3,0,0,0,0,0,0,0,0,122,0
36005022101,0,-1,0,0,106,0,0,0,0,0,0,0,0
36005022000,0,0,0,0,51,54,0,0,0,-2,-1,0,0
36005021900,0,0,0,0,0,0,0,0,0,0,0,255,0
36005021800,1,0,9,-2,-8,8,0,2,0,0,0,0,1
36005021700,0,0,0,0,0,61,-1,33,0,-2,7,1,175
36005021602,0,0,0,16,0,0,0,0,2,0,0,-3,0
36005021601,0,-3,0,0,0,0,0,0,-3,0,-1,28,0
36005021502,0,1,1,0,64,0,0,8,0,0,0,-4,0
36005021501,0,9,10,0,0,-1,0,0,-4,0,0,0,0
36005021302,127,-3,6,38,0,0,0,62,-1,21,0,0,-5
36005021301,48,-1,0,0,0,0,0,0,0,-3,0,0,2
36005021200,0,0,0,0,0,0,0,0,0,0,0,0,0
36005021100,0,0,-9,0,-11,0,0,60,106,0,0,0,21
36005021002,0,0,0,0,0,0,0,0,0,0,0,0,0
36005021001,0,0,0,0,0,0,0,0,0,0,0,0,0
36005020900,0,0,0,0,0,0,0,60,0,126,0,0,0
36005020601,-2,0,0,0,0,-2,-4,0,8,0,0,0,0
36005020502,5,0,6,0,0,3,-4,0,0,0,0,0,8
36005020501,0,0,128,0,81,-2,-1,18,0,6,-1,0,39
36005020400,-2,11,0,48,3,1,1,-2,0,6,-1,0,0
36005020200,91,14,0,8,0,0,0,0,0,0,0,0,0
36005020100,11,0,0,0,0,0,0,-5,75,0,0,35,0
36005020000,0,4,1,0,1,0,0,0,0,0,0,0,0
36005019900,0,6,0,2,0,0,0,-2,-2,31,0,-1,0
36005019700,0,0,0,0,0,0,0,0,0,0,0,0,0
36005019500,0,0,0,0,0,0,0,0,0,0,0,0,0
36005019400,0,0,0,-1,0,0,4,4,0,0,0,0,0
36005019300,0,0,106,0,163,0,0,0,10,0,39,-1,153
36005018900,-1,0,6,-3,0,82,2,58,72,46,-1,1,156
36005018502,91,0,1,8,27,163,0,24,106,42,0,1,0
36005018501,1,-1,-2,0,49,128,122,-1,32,20,0,154,350
36005018400,0,5,1,4,-1,0,0,0,0,0,0,1,-1
36005018302,0,0,0,0,0,0,0,0,0,0,0,0,0
36005018301,0,0,0,0,0,0,0,0,0,0,0,0,0
36005018102,0,0,0,0,0,0,0,0,0,43,0,3,0
36005018101,0,0,1,0,1,0,0,2,0,0,3,0,3
36005017902,0,0,0,0,0,0,0,74,0,-1,0,0,21
36005017901,162,0,0,0,34,0,0,0,0,0,0,0,0
36005017702,1,-2,2,8,1,0,3,0,-2,2,8,19,52
36005017701,1,0,0,0,-3,1,1,0,7,0,0,0,7
36005017500,0,0,0,0,1,0,40,0,3,0,0,6,0
36005017300,0,-5,0,0,-3,0,86,0,126,4,-8,30,3
36005017100,0,0,0,0,0,0,0,0,0,0,0,0,0
36005016900,0,0,0,8,0,0,0,0,0,0,0,0,0
36005016700,0,279,0,104,0,0,0,0,0,9,0,0,0
36005016600,1,0,1,0,2,0,0,0,0,0,0,0,0
36005016500,0,0,0,0,0,0,0,0,0,-3,0,21,0
36005016400,0,0,0,-1,0,-1,0,0,1,0,0,0,0
36005016300,0,0,0,0,0,0,0,0,0,0,0,0,0
36005016200,-1,0,0,0,1,-2,0,-1,0,4,6,1,0
36005016100,0,0,129,0,0,0,41,186,153,121,0,0,0
36005016000,0,4,1,2,0,-2,0,-2,1,0,7,5,4
36005015900,0,0,0,0,0,0,0,10,0,200,161,18,151
36005015800,-1,0,0,0,0,0,1,0,-2,0,-2,-2,0
36005015700,0,84,0,2,7,84,237,292,0,-3,481,11,-1
36005015500,0,0,0,38,0,0,0,0,0,23,0,0,0
36005015300,0,103,0,0,-2,0,61,0,0,-1,-2,23,73
36005015200,0,0,2,0,-4,0,-3,2,0,4,0,0,0
36005015100,0,11,0,8,84,43,17,-1,4,0,5,-2,0
36005014900,2,8,-1,0,99,0,20,8,0,-1,17,0,5
36005014702,0,0,0,0,0,0,0,0,0,0,0,0,0
36005014701,0,0,0,0,0,0,0,0,0,0,0,0,0
36005014500,130,112,0,31,6,0,0,-1,102,56,188,0,0
36005014400,0,2,0,1,0,0,0,-9,2,7,0,0,0
36005014300,-1,-7,77,217,0,0,0,0,12,5,0,0,0
36005014100,853,157,2,0,0,0,152,39,59,501,9,24,10
36005013800,6,6,0,0,0,-1,0,-1,0,0,-1,0,4
36005013500,0,-20,1,124,2,0,8,29,11,0,0,0,0
36005013300,-2,0,0,65,0,0,0,0,-3,-3,0,1,4
36005013200,4,8,4,1,0,0,10,-1,11,2,7,1,0
36005013100,-4,11,12,106,2,0,0,70,-7,15,107,-2,0
36005013000,2,0,0,0,0,0,0,0,2,0,0,0,0
36005012901,0,-2,0,-6,0,0,140,2,38,165,5,-8,-4
36005012701,0,0,4,0,0,0,-33,0,4,9,0,0,0
36005012500,73,50,0,0,0,0,0,0,8,-6,17,0,38
36005012300,206,0,0,0,4,0,0,38,-12,54,29,57,44
36005012102,0,0,0,0,0,0,0,1,0,0,0,62,0
36005012101,3,0,0,0,0,0,0,-1,0,63,0,0,20
36005011900,0,0,0,0,0,0,0,0,1,0,0,0,0
36005011800,0,21,0,9,0,4,0,-1,-1,1,0,1,0
36005011702,0,0,0,0,0,0,0,0,0,0,0,0,0
36005011701,0,0,0,0,-1,0,0,0,0,0,0,0,0
36005011502,0,3,0,3,0,0,0,0,16,0,0,0,3
36005011000,0,0,0,0,0,0,0,0,0,0,0,0,0
36005009800,-1,6,0,1,1,0,2,0,1,0,1,0,-2
36005009600,27,73,2,1,0,0,14,-3,0,0,56,0,0
36005009302,-1,0,0,0,0,0,0,-4,0,0,-2,0,0
36005009301,0,-2,0,6,-2,0,0,-1,3,0,15,114,255
36005009200,6,0,2,0,0,132,0,0,0,81,126,8,0
36005009000,0,0,22,0,6,0,0,0,2,2,0,3,0
36005008900,5,0,1,0,0,0,0,0,23,0,214,0,17
36005008700,108,110,0,0,0,0,0,0,0,0,29,89,-4
36005008600,0,0,0,0,0,0,-1,0,0,0,0,0,0
36005008500,50,124,0,0,0,0,0,0,0,0,0,0,0
36005008400,2,3,0,0,0,0,0,3,1,1,0,0,0
36005008300,0,0,0,0,0,0,0,0,0,11,0,6,0
36005007900,0,6,15,0,0,57,0,0,0,3,0,6,-3
36005007800,2,8,-1,-1,24,3,0,-1,-2,6,0,-2,6
36005007700,2,0,16,0,0,6,0,0,0,0,0,0,0
36005007600,17,0,0,1,2,3,3,7,1,0,0,0,0
36005007500,0,480,161,0,0,0,1,1,0,-1,175,0,6
36005007400,0,0,0,0,0,0,0,25,0,0,0,4,0
36005007300,58,36,0,3,24,0,0,0,0,12,25,0,97
36005007200,0,3,2,0,0,0,1,0,0,1,0,6,0
36005007100,0,123,222,0,0,0,0,1,0,161,0,496,52
36005007000,0,6,0,1,0,3,-1,0,0,8,0,331,0
36005006900,84,0,2,0,0,0,0,-3,0,0,-3,22,33
36005006800,0,0,0,0,0,0,0,1,0,0,0,0,0
36005006700,0,0,1,6,2,0,24,3,0,8,3,13,0
36005006500,0,0,-1,0,0,0,176,0,156,0,-3,-2,-4
36005006400,0,0,0,1,1,0,0,0,4,-3,0,249,0
36005006302,0,0,0,0,0,0,0,0,0,0,0,0,0
36005006301,6,1,1,0,0,2,0,158,287,1,0,-1,277
36005006200,0,15,0,0,0,0,0,0,0,0,0,0,0
36005006100,0,0,0,0,0,0,0,0,0,0,0,0,0
36005006000,0,0,0,0,0,36,0,0,0,0,0,0,0
36005005902,0,0,0,0,0,0,-3,0,-2,0,208,57,0
36005005600,0,0,0,0,0,0,0,0,0,1,0,6,0
36005005400,-6,0,0,0,0,0,0,1,2,0,1,0,0
36005005300,0,0,0,0,0,0,0,0,0,0,0,0,0
36005005200,0,0,0,0,0,0,66,0,-1,0,0,0,0
36005005100,0,0,-3,0,201,0,0,0,143,0,470,28,673
36005005002,0,0,0,0,0,0,0,0,0,0,73,0,-8
36005005001,2,3,0,0,0,0,0,0,0,0,0,0,60
36005004800,1,0,1,0,0,0,1,0,0,0,0,0,0
36005004600,18,0,0,0,-1,0,0,25,0,0,0,0,0
36005004400,0,-2,0,6,0,0,36,0,0,0,0,0,4
36005004300,200,0,0,7,0,1,66,0,-5,22,31,14,0
36005004200,0,0,0,0,0,0,0,0,0,0,0,0,0
36005004100,1,1,-1,0,60,0,7,1,17,0,16,317,-12
36005004001,0,2,6,0,0,0,0,0,6,0,0,0,1
36005003900,13,2,3,0,1,9,0,0,178,1,1,0,0
36005003800,0,0,0,0,0,0,-2,44,8,15,0,0,0
36005003700,0,0,0,0,0,0,0,0,0,0,0,0,0
36005003500,0,0,0,0,0,0,0,-3,-2,-3,16,34,-5
36005003300,0,0,0,0,0,0,0,-1,38,0,0,16,-2
36005003100,0,0,0,0,-5,125,-4,136,163,161,0,0,80
36005002800,0,0,0,0,0,0,0,0,0,435,1,0,0
36005002702,0,8,0,0,0,121,0,0,0,0,1,0,0
36005002701,0,0,0,0,0,0,0,0,0,159,0,6,0
36005002500,0,0,1,-2,-3,0,0,0,0,0,22,0,1
36005002400,0,0,0,0,0,0,0,0,0,0,0,0,0
36005002300,0,0,0,0,0,0,0,0,0,0,0,0,0
36005002002,2,0,2,56,0,4,0,0,2,0,0,-2,0
36005002001,0,0,0,0,0,120,86,0,0,0,99,2,0
36005001904,0,0,0,0,0,0,0,0,0,0,0,0,0
36005001903,0,0,0,0,0,0,0,0,0,0,0,0,0
36005001902,0,0,0,0,0,0,0,0,22,0,36,55,0
36005001901,213,221,60,0,4,0,5,5,230,2,22,2,22
36005001600,0,6,0,0,0,0,1,0,0,0,5,0,0
36005000400,119,10,1,-1,-1,46,58,35,0,1,0,5,1
36005000200,21,0,2,0,0,0,0,-2,0,6,0,4,0
36005000100,0,0,0,0,0,0,0,0,0,0,0,0,0
36061031900,0,0,0,0,0,0,0,0,0,0,0,0,0
36061031704,0,-1,0,0,0,0,0,1,0,0,0,0,0
36061031703,190,280,0,0,0,0,0,0,0,0,0,-2,0
36061031100,0,0,0,0,0,0,0,0,0,0,0,0,0
36061030900,0,0,0,1,0,-1,1,0,0,0,0,0,-9
36061030700,0,0,-2,0,0,0,0,0,0,0,0,1,1
36061030300,0,0,0,0,0,0,0,0,0,0,0,0,0
36061029700,0,0,0,0,0,0,0,0,0,0,0,0,0
36061029500,0,22,0,0,28,0,-2,-6,0,0,24,-1,0
36061029300,0,0,0,0,0,0,0,0,0,0,0,0,0
36061029100,0,-2,0,0,0,-4,0,0,2,6,0,0,4
36061028700,0,0,0,0,0,0,0,0,0,0,0,0,59
36061028500,0,0,0,0,0,0,0,0,0,0,0,0,-1
36061028300,-1,0,0,0,0,0,0,0,2,0,0,0,0
36061028100,40,0,0,0,0,0,0,0,0,1,0,0,0
36061027900,1,116,0,1,-6,0,0,1,6,0,0,0,0
36061027700,0,0,0,0,0,0,0,0,0,0,0,0,0
36061027500,0,0,0,0,0,0,0,0,0,1,0,0,0
36061027300,0,0,0,0,0,0,3,0,0,0,0,0,0
36061027100,0,0,0,0,-1,0,0,0,0,0,0,-1,1
36061026900,5,0,4,0,0,17,0,23,0,0,0,0,0
36061026700,0,0,0,0,0,0,0,0,0,0,-24,0,0
36061026500,0,4,0,0,0,0,0,1,5,24,0,0,0
36061026300,0,0,0,0,0,3,-1,0,0,0,0,0,0
36061026100,-1,0,-2,0,0,0,0,0,8,0,0,1,0
36061025900,-13,20,0,0,0,0,14,0,26,0,0,0,0
36061025700,-3,75,6,5,-26,0,1,0,2,5,12,174,-3
36061025500,0,-2,-29,0,0,0,0,0,0,0,0,0,12
36061025300,-3,-1,-1,0,0,8,0,0,0,0,-1,7,0
36061025100,0,0,-4,0,0,44,0,0,0,0,0,-2,0
36061024900,0,0,0,0,49,0,-2,0,37,0,0,0,0
36061024700,0,0,0,0,0,0,0,0,4,0,0,-2,0
36061024500,-1,-3,-2,8,4,1,63,20,58,7,14,0,2
36061024302,0,0,0,0,0,0,0,0,0,0,0,0,0
36061024301,0,0,-1,0,0,0,0,0,1,73,-1,16,0
36061024200,185,49,0,173,140,0,0,0,-3,0,0,404,0
36061024100,-8,0,0,1,0,7,0,0,0,2,0,0,16
36061024000,0,0,0,0,0,0,0,0,0,0,0,0,0
36061023900,0,0,0,0,0,0,0,0,0,0,0,0,-7
36061023804,0,0,0,0,0,266,0,352,0,0,341,0,0
36061023803,0,0,0,0,0,0,0,0,1,0,0,0,0
36061023802,0,0,0,0,0,0,0,0,0,0,0,0,0
36061023700,0,6,0,-1,0,0,0,34,0,0,-1,0,1
36061023600,0,31,0,0,-1,-4,51,0,0,0,103,0,0
36061023502,0,-1,0,0,-67,0,0,-5,0,0,0,0,0
36061023501,21,0,13,2,123,-4,18,-5,2,39,-4,0,0
36061023400,-21,65,-12,-4,0,-6,0,-6,-4,0,0,-5,27
36061023300,0,1,0,1,11,0,47,1,-2,1,0,0,-1
36061023200,-3,9,0,0,0,0,0,1,0,0,0,0,-4
36061023100,0,-16,0,12,7,4,4,-2,0,-6,7,26,-6
36061023000,12,2,-2,1,9,3,25,54,-1,-2,64,-1,0
36061022900,0,80,7,-2,0,0,85,0,-6,7,0,0,0
36061022800,33,0,42,2,6,21,3,1,9,151,-5,-9,2
36061022700,0,1,5,-5,11,3,0,-4,2,-6,3,1,3
36061022600,-20,17,7,1,5,0,126,-7,2,35,93,6,1
36061022500,117,33,2,0,0,2,8,-4,6,0,0,0,2
36061022400,45,78,0,2,27,21,86,2,4,29,0,-18,37
36061022302,0,0,0,0,0,0,0,0,0,0,0,0,0
36061022301,0,0,0,0,0,0,0,23,0,0,-1,0,0
36061022200,291,2,17,2,28,64,8,29,9,-70,3,189,12
36061022102,0,-4,1,1,4,10,4,2,-3,9,0,17,0
36061022000,48,26,-2,17,41,-17,-1,10,-11,0,3,8,2
36061021900,-25,-8,0,0,0,0,0,0,0,-31,0,0,0
36061021800,59,5,2,1,29,21,3,0,-36,3,104,2,-19
36061021703,0,0,0,0,0,0,0,0,0,0,0,0,0
36061021600,30,43,4,0,2,-175,-2,49,7,1,2,37,18
36061021500,7,241,-10,30,1,6,-38,0,0,46,192,0,0
36061021400,0,0,0,0,0,0,0,0,0,0,0,0,0
36061021303,2,0,0,2,12,0,0,25,0,40,8,0,7
36061021200,0,0,0,0,0,-7,0,0,64,0,0,0,0
36061021100,0,0,0,-1,0,0,0,0,0,0,183,4,0
36061021000,0,0,0,0,0,0,0,0,0,0,0,0,0
36061020901,0,0,0,0,0,-26,-10,0,0,23,0,71,0
36061020800,12,1,21,10,-2,41,7,-4,11,46,14,8,16
36061020701,0,0,0,0,0,0,-2,-50,0,0,80,0,0
36061020600,57,-11,113,-2,11,1,1,39,5,24,-3,0,6
36061020500,0,0,0,0,0,0,0,0,0,0,0,0,4
36061020300,0,0,0,0,0,0,0,0,0,0,0,0,0
36061020102,74,4,1,1,14,1,0,15,0,0,-6,0,1
36061020101,-28,0,0,0,0,0,0,0,0,0,0,0,0
36061020000,-5,11,10,3,0,23,34,-11,23,16,140,-1,6
36061019900,0,0,0,1,1,1,0,-2,0,-9,0,1,0
36061019800,-10,0,-24,0,0,-3,0,52,1,0,0,1,1
36061019702,28,3,0,-5,75,19,-5,-20,3,0,1,14,2
36061019701,0,0,0,0,0,0,430,0,0,205,0,0,0
36061019600,50,19,0,0,0,5,0,0,0,215,233,0,0
36061019500,-7,0,0,0,0,7,0,0,-1,0,-1,0,2
36061019400,0,124,0,-9,0,0,19,112,58,0,-3,0,0
36061019300,0,0,1,0,0,0,0,15,-5,0,117,200,2
36061019200,41,12,0,0,0,0,2,7,179,0,0,0,0
36061019100,-8,0,11,0,0,5,1,0,0,-1,0,-2,1
36061019000,1,0,0,0,190,-1,0,1,-5,0,-2,138,7
36061018900,1,0,13,2,0,0,0,-15,1,34,-1,1,0
36061018800,11,1,-2,0,-7,-1,0,17,-1,0,26,90,4
36061018700,0,0,-9,0,0,-1,1,84,0,0,42,0,-7
36061018600,0,0,0,0,0,2,0,0,0,29,0,0,0
36061018500,251,0,0,0,0,0,0,0,0,0,0,0,0
36061018400,109,27,-6,0,0,-17,32,0,0,0,0,0,0
36061018300,-5,9,0,0,15,10,0,-1,0,0,-22,-2,0
36061018200,41,53,29,2,91,0,0,32,0,0,0,-18,-2
36061018100,-4,6,0,1,-1,0,-34,-1,0,-7,-5,-1,2
36061018000,37,45,0,16,95,0,0,25,0,0,1,0,-5
36061017900,-8,-7,295,0,-60,0,-4,0,0,-20,0,0,121
36061017800,0,-2,0,39,21,0,-6,14,-3,13,-1,0,46
36061017700,0,1,-4,-4,0,0,0,-12,0,0,0,0,0
36061017500,1,-9,-13,0,-11,-5,2,0,31,13,0,-11,0
36061017402,0,0,135,0,-1,34,0,-4,0,0,0,0,420
36061017401,111,1,0,0,0,0,0,5,0,0,14,0,0
36061017300,-2,0,-14,-31,-6,-12,-3,-16,-13,-61,-8,-1,-10
36061017200,38,55,24,0,0,5,0,0,16,3,367,0,-11
36061017100,0,0,0,-1,0,-3,-6,-33,-7,-1,-2,0,0
36061017000,16,0,0,0,-1,3,49,6,0,0,0,23,0
